Timestamp,EngSpeed,EngTemp,IdleRunning,PetrolLevel,EngForce,EngPower,SleepInd
1970-01-01 00:00:11.050234000,5732.0,44.0,Running,45.0,3078.0,85.5,
1970-01-01 00:00:11.050466000,5732.27783203125,,,,3078.0,,
1970-01-01 00:00:11.100232000,5784.0,44.0,Running,45.0,3132.0,87.0,
1970-01-01 00:00:11.100462000,5783.8212890625,,,,3132.0,,
1970-01-01 00:00:11.110215000,,,,,,,1.0
1970-01-01 00:00:11.150232000,5836.0,44.0,Running,45.0,3132.0,87.0,
1970-01-01 00:00:11.150462000,5836.0966796875,,,,3132.0,,
1970-01-01 00:00:11.200232000,5889.0,44.0,Running,45.0,3186.0,88.5,
1970-01-01 00:00:11.200464000,5889.10205078125,,,,3186.0,,
1970-01-01 00:00:11.250232000,5942.0,44.0,Running,45.0,3240.0,90.0,
1970-01-01 00:00:11.250460000,5942.43115234375,,,,3240.0,,
1970-01-01 00:00:11.300230000,5985.0,48.0,Running,45.0,270.0,7.5,
1970-01-01 00:00:11.300462000,5985.349609375,,,,270.0,,
1970-01-01 00:00:11.350232000,5984.0,48.0,Running,45.0,270.0,7.5,
1970-01-01 00:00:11.350470000,5983.68603515625,,,,270.0,,
1970-01-01 00:00:11.400230000,5982.0,48.0,Running,45.0,270.0,7.5,
1970-01-01 00:00:11.400464000,5982.02490234375,,,,270.0,,
1970-01-01 00:00:11.450234000,4484.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.450468000,4484.2626953125,,,,150.0,,
1970-01-01 00:00:11.500233999,4481.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.500465999,4481.3359375,,,,150.0,,
1970-01-01 00:00:11.550232000,4478.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.550466000,4478.41357421875,,,,150.0,,
1970-01-01 00:00:11.600230000,4475.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.600464000,4475.49609375,,,,150.0,,
1970-01-01 00:00:11.650230000,4473.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.650462000,4472.5830078125,,,,150.0,,
1970-01-01 00:00:11.700230000,4470.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.700462000,4469.67431640625,,,,150.0,,
1970-01-01 00:00:11.710551000,,,,,,,1.0
1970-01-01 00:00:11.750232000,4467.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.750464000,4466.77001953125,,,,150.0,,
1970-01-01 00:00:11.800232000,4464.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.800466000,4463.87060546875,,,,150.0,,
1970-01-01 00:00:11.850230000,4461.0,48.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:11.850460000,4460.9755859375,,,,150.0,,
1970-01-01 00:00:11.900232000,4458.0,48.0,Running,45.0,180.0,9.0,
1970-01-01 00:00:11.900466000,4458.16943359375,,,,180.0,,
1970-01-01 00:00:11.950236000,4456.0,48.0,Running,45.0,180.0,9.0,
1970-01-01 00:00:11.950466000,4455.70458984375,,,,180.0,,
1970-01-01 00:00:12.000234000,4454.0,48.0,Running,45.0,210.0,10.5,
1970-01-01 00:00:12.000468000,4453.5810546875,,,,210.0,,
1970-01-01 00:00:12.050238000,4452.0,48.0,Running,45.0,240.0,12.0,
1970-01-01 00:00:12.050474000,4451.62939453125,,,,240.0,,
1970-01-01 00:00:12.100234000,4450.0,48.0,Running,45.0,240.0,12.0,
1970-01-01 00:00:12.100468000,4450.01806640625,,,,240.0,,
1970-01-01 00:00:12.150230000,4449.0,48.0,Running,45.0,270.0,13.5,
1970-01-01 00:00:12.150466000,4448.74658203125,,,,270.0,,
1970-01-01 00:00:12.200232000,4448.0,48.0,Running,45.0,300.0,15.0,
1970-01-01 00:00:12.200466000,4447.64599609375,,,,300.0,,
1970-01-01 00:00:12.250234000,4447.0,48.0,Running,45.0,300.0,15.0,
1970-01-01 00:00:12.250466000,4446.8837890625,,,,300.0,,
1970-01-01 00:00:12.300232000,4446.0,50.0,Running,45.0,330.0,16.5,
1970-01-01 00:00:12.300466000,4446.46044921875,,,,330.0,,
1970-01-01 00:00:12.310887000,,,,,,,1.0
1970-01-01 00:00:12.350232000,4446.0,50.0,Running,45.0,360.0,18.0,
1970-01-01 00:00:12.350466000,4446.20654296875,,,,360.0,,
1970-01-01 00:00:12.400232000,4446.0,50.0,Running,45.0,360.0,18.0,
1970-01-01 00:00:12.400462000,4446.2900390625,,,,360.0,,
1970-01-01 00:00:12.450232000,4447.0,50.0,Running,45.0,390.0,19.5,
1970-01-01 00:00:12.450462000,4446.7109375,,,,390.0,,
1970-01-01 00:00:12.500232000,4447.0,50.0,Running,45.0,420.0,21.0,
1970-01-01 00:00:12.500465999,4447.29931640625,,,,420.0,,
1970-01-01 00:00:12.550234000,4448.0,50.0,Running,45.0,420.0,21.0,
1970-01-01 00:00:12.550468000,4448.224609375,,,,420.0,,
1970-01-01 00:00:12.600232000,4449.0,50.0,Running,45.0,450.0,22.5,
1970-01-01 00:00:12.600466000,4449.4853515625,,,,450.0,,
1970-01-01 00:00:12.650234000,4451.0,50.0,Running,45.0,480.0,24.0,
1970-01-01 00:00:12.650466000,4450.9130859375,,,,480.0,,
1970-01-01 00:00:12.700232000,4453.0,50.0,Running,45.0,480.0,24.0,
1970-01-01 00:00:12.700466000,4452.67578125,,,,480.0,,
1970-01-01 00:00:12.750234000,4455.0,50.0,Running,45.0,510.0,25.5,
1970-01-01 00:00:12.750468000,4454.77294921875,,,,510.0,,
1970-01-01 00:00:12.800232000,4457.0,50.0,Running,45.0,540.0,27.0,
1970-01-01 00:00:12.800464000,4457.0361328125,,,,540.0,,
1970-01-01 00:00:12.850236000,4460.0,50.0,Running,45.0,540.0,27.0,
1970-01-01 00:00:12.850472000,4459.63232421875,,,,540.0,,
1970-01-01 00:00:12.900232000,4463.0,50.0,Running,45.0,570.0,28.5,
1970-01-01 00:00:12.900466000,4462.56201171875,,,,570.0,,
1970-01-01 00:00:12.911223000,,,,,,,1.0
1970-01-01 00:00:12.950230000,4466.0,50.0,Running,45.0,600.0,30.0,
1970-01-01 00:00:12.950462000,4465.65625,,,,600.0,,
1970-01-01 00:00:13.000232000,4469.0,50.0,Running,45.0,600.0,30.0,
1970-01-01 00:00:13.000462000,4469.08251953125,,,,600.0,,
1970-01-01 00:00:13.050232000,4473.0,50.0,Running,45.0,630.0,31.5,
1970-01-01 00:00:13.050462000,4472.8408203125,,,,630.0,,
1970-01-01 00:00:13.100236000,4477.0,50.0,Running,45.0,660.0,33.0,
1970-01-01 00:00:13.100470000,4476.76171875,,,,660.0,,
1970-01-01 00:00:13.150232000,4481.0,50.0,Running,45.0,660.0,33.0,
1970-01-01 00:00:13.150464000,4481.01416015625,,,,660.0,,
1970-01-01 00:00:13.200232000,4486.0,50.0,Running,45.0,690.0,34.5,
1970-01-01 00:00:13.200460000,4485.59716796875,,,,690.0,,
1970-01-01 00:00:13.250234000,4490.0,50.0,Running,45.0,720.0,36.0,
1970-01-01 00:00:13.250464000,4490.341796875,,,,720.0,,
1970-01-01 00:00:13.300232000,4495.0,54.0,Running,45.0,720.0,36.0,
1970-01-01 00:00:13.300462000,4495.41650390625,,,,720.0,,
1970-01-01 00:00:13.350230000,4501.0,54.0,Running,45.0,750.0,37.5,
1970-01-01 00:00:13.350458000,4500.8203125,,,,750.0,,
1970-01-01 00:00:13.400232000,4506.0,54.0,Running,45.0,780.0,39.0,
1970-01-01 00:00:13.400464000,4506.38427734375,,,,780.0,,
1970-01-01 00:00:13.450232000,4512.0,54.0,Running,45.0,780.0,39.0,
1970-01-01 00:00:13.450468000,4512.27685546875,,,,780.0,,
1970-01-01 00:00:13.500232000,4518.0,54.0,Running,45.0,810.0,40.5,
1970-01-01 00:00:13.500464000,4518.49755859375,,,,810.0,,
1970-01-01 00:00:13.511559000,,,,,,,1.0
1970-01-01 00:00:13.550230000,4525.0,54.0,Running,45.0,840.0,42.0,
1970-01-01 00:00:13.550462000,4524.876953125,,,,840.0,,
1970-01-01 00:00:13.600232000,4532.0,54.0,Running,45.0,840.0,42.0,
1970-01-01 00:00:13.600464000,4531.583984375,,,,840.0,,
1970-01-01 00:00:13.650232000,4539.0,54.0,Running,45.0,870.0,43.5,
1970-01-01 00:00:13.650460000,4538.61767578125,,,,870.0,,
1970-01-01 00:00:13.700230000,4546.0,54.0,Running,45.0,900.0,45.0,
1970-01-01 00:00:13.700462000,4545.80859375,,,,900.0,,
1970-01-01 00:00:13.750230000,4553.0,54.0,Running,45.0,900.0,45.0,
1970-01-01 00:00:13.750462000,4553.32568359375,,,,900.0,,
1970-01-01 00:00:13.800228000,4561.0,54.0,Running,45.0,930.0,46.5,
1970-01-01 00:00:13.800458000,4561.16845703125,,,,930.0,,
1970-01-01 00:00:13.850234000,4569.0,54.0,Running,45.0,960.0,48.0,
1970-01-01 00:00:13.850466000,4569.1669921875,,,,960.0,,
1970-01-01 00:00:13.900232000,4577.0,54.0,Running,45.0,960.0,48.0,
1970-01-01 00:00:13.900466000,4577.490234375,,,,960.0,,
1970-01-01 00:00:13.950228000,4586.0,54.0,Running,45.0,990.0,49.5,
1970-01-01 00:00:13.950458000,4586.1376953125,,,,990.0,,
1970-01-01 00:00:14.000234000,4595.0,54.0,Running,45.0,1020.0,51.0,
1970-01-01 00:00:14.000468000,4594.9404296875,,,,1020.0,,
1970-01-01 00:00:14.050238000,4604.0,54.0,Running,45.0,1020.0,51.0,
1970-01-01 00:00:14.050474000,4604.06591796875,,,,1020.0,,
1970-01-01 00:00:14.100234000,4614.0,54.0,Running,45.0,1050.0,52.5,
1970-01-01 00:00:14.100468000,4613.51416015625,,,,1050.0,,
1970-01-01 00:00:14.111895000,,,,,,,1.0
1970-01-01 00:00:14.150234000,4623.0,54.0,Running,45.0,1080.0,54.0,
1970-01-01 00:00:14.150466000,4623.1162109375,,,,1080.0,,
1970-01-01 00:00:14.200234000,4633.0,54.0,Running,45.0,1080.0,54.0,
1970-01-01 00:00:14.200466000,4633.03955078125,,,,1080.0,,
1970-01-01 00:00:14.250230000,4643.0,54.0,Running,45.0,1110.0,55.5,
1970-01-01 00:00:14.250462000,4643.28515625,,,,1110.0,,
1970-01-01 00:00:14.300232000,4654.0,56.0,Running,45.0,1140.0,57.0,
1970-01-01 00:00:14.300460000,4653.68212890625,,,,1140.0,,
1970-01-01 00:00:14.350234000,4664.0,56.0,Running,45.0,1140.0,57.0,
1970-01-01 00:00:14.350464000,4664.39990234375,,,,1140.0,,
1970-01-01 00:00:14.400228000,4675.0,56.0,Running,45.0,1170.0,58.5,
1970-01-01 00:00:14.400458000,4675.43798828125,,,,1170.0,,
1970-01-01 00:00:14.450230000,4687.0,56.0,Running,45.0,1200.0,60.0,
1970-01-01 00:00:14.450462000,4686.62646484375,,,,1200.0,,
1970-01-01 00:00:14.500229999,4698.0,56.0,Running,45.0,1200.0,60.0,
1970-01-01 00:00:14.500461999,4698.1337890625,,,,1200.0,,
1970-01-01 00:00:14.550234000,4710.0,56.0,Running,45.0,1230.0,61.5,
1970-01-01 00:00:14.550466000,4709.9599609375,,,,1230.0,,
1970-01-01 00:00:14.600232000,4722.0,56.0,Running,45.0,1260.0,63.0,
1970-01-01 00:00:14.600464000,4721.935546875,,,,1260.0,,
1970-01-01 00:00:14.650236000,4734.0,56.0,Running,45.0,1260.0,63.0,
1970-01-01 00:00:14.650468000,4734.22900390625,,,,1260.0,,
1970-01-01 00:00:14.700228000,4747.0,56.0,Running,45.0,1290.0,64.5,
1970-01-01 00:00:14.700458000,4746.83935546875,,,,1290.0,,
1970-01-01 00:00:14.712231000,,,,,,,1.0
1970-01-01 00:00:14.750234000,4760.0,56.0,Running,45.0,1320.0,66.0,
1970-01-01 00:00:14.750464000,4759.59765625,,,,1320.0,,
1970-01-01 00:00:14.800232000,4773.0,56.0,Running,45.0,1320.0,66.0,
1970-01-01 00:00:14.800462000,4772.67236328125,,,,1320.0,,
1970-01-01 00:00:14.850230000,4786.0,56.0,Running,45.0,1350.0,67.5,
1970-01-01 00:00:14.850464000,4786.0625,,,,1350.0,,
1970-01-01 00:00:14.900236000,4800.0,56.0,Running,45.0,1380.0,69.0,
1970-01-01 00:00:14.900468000,4799.59912109375,,,,1380.0,,
1970-01-01 00:00:14.950236000,4813.0,56.0,Running,45.0,1380.0,69.0,
1970-01-01 00:00:14.950464000,4813.45068359375,,,,1380.0,,
1970-01-01 00:00:15.000232000,4828.0,56.0,Running,45.0,1410.0,70.5,
1970-01-01 00:00:15.000464000,4827.6162109375,,,,1410.0,,
1970-01-01 00:00:15.050232000,4842.0,56.0,Running,45.0,1440.0,72.0,
1970-01-01 00:00:15.050464000,4841.9267578125,,,,1440.0,,
1970-01-01 00:00:15.100234000,4857.0,56.0,Running,45.0,1440.0,72.0,
1970-01-01 00:00:15.100464000,4856.55078125,,,,1440.0,,
1970-01-01 00:00:15.150234000,4871.0,56.0,Running,45.0,1470.0,73.5,
1970-01-01 00:00:15.150464000,4871.48779296875,,,,1470.0,,
1970-01-01 00:00:15.200232000,4887.0,56.0,Running,45.0,1500.0,75.0,
1970-01-01 00:00:15.200462000,4886.56787109375,,,,1500.0,,
1970-01-01 00:00:15.250232000,4902.0,56.0,Running,45.0,1500.0,75.0,
1970-01-01 00:00:15.250462000,4901.95947265625,,,,1500.0,,
1970-01-01 00:00:15.300232000,4918.0,60.0,Running,45.0,1530.0,76.5,
1970-01-01 00:00:15.300462000,4917.66259765625,,,,1530.0,,
1970-01-01 00:00:15.312567000,,,,,,,1.0
1970-01-01 00:00:15.350230000,4934.0,60.0,Running,45.0,1560.0,78.0,
1970-01-01 00:00:15.350464000,4933.5078125,,,,1560.0,,
1970-01-01 00:00:15.400230000,4950.0,60.0,Running,45.0,1560.0,78.0,
1970-01-01 00:00:15.400460000,4949.6630859375,,,,1560.0,,
1970-01-01 00:00:15.450234000,4966.0,60.0,Running,45.0,1590.0,79.5,
1970-01-01 00:00:15.450464000,4966.1279296875,,,,1590.0,,
1970-01-01 00:00:15.500232000,4983.0,60.0,Running,45.0,1620.0,81.0,
1970-01-01 00:00:15.500460000,4982.7333984375,,,,1620.0,,
1970-01-01 00:00:15.550234000,5000.0,60.0,Running,45.0,1620.0,81.0,
1970-01-01 00:00:15.550464000,4999.6474609375,,,,1620.0,,
1970-01-01 00:00:15.600230000,5017.0,60.0,Running,45.0,1650.0,82.5,
1970-01-01 00:00:15.600460000,5016.86962890625,,,,1650.0,,
1970-01-01 00:00:15.650232000,5034.0,60.0,Running,45.0,1680.0,84.0,
1970-01-01 00:00:15.650462000,5034.23046875,,,,1680.0,,
1970-01-01 00:00:15.700234000,5052.0,60.0,Running,45.0,1680.0,84.0,
1970-01-01 00:00:15.700468000,5051.8984375,,,,1680.0,,
1970-01-01 00:00:15.750228000,5070.0,60.0,Running,45.0,1710.0,85.5,
1970-01-01 00:00:15.750458000,5069.87255859375,,,,1710.0,,
1970-01-01 00:00:15.800232000,5088.0,60.0,Running,45.0,1740.0,87.0,
1970-01-01 00:00:15.800470000,5087.984375,,,,1740.0,,
1970-01-01 00:00:15.850230000,5106.0,60.0,Running,45.0,1740.0,87.0,
1970-01-01 00:00:15.850462000,5106.40087890625,,,,1740.0,,
1970-01-01 00:00:15.900230000,5125.0,60.0,Running,45.0,1770.0,88.5,
1970-01-01 00:00:15.900464000,5125.123046875,,,,1770.0,,
1970-01-01 00:00:15.912903000,,,,,,,1.0
1970-01-01 00:00:15.950236000,5144.0,60.0,Running,45.0,1800.0,90.0,
1970-01-01 00:00:15.950472000,5143.97998046875,,,,1800.0,,
1970-01-01 00:00:16.000234000,5159.0,60.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:16.000468000,5158.50048828125,,,,150.0,,
1970-01-01 00:00:16.050234000,5154.0,60.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:16.050468000,5154.44921875,,,,150.0,,
1970-01-01 00:00:16.100234000,5150.0,60.0,Running,45.0,150.0,7.5,
1970-01-01 00:00:16.100472000,5150.40478515625,,,,150.0,,
1970-01-01 00:00:16.150232000,3431.0,60.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.150468000,3430.82763671875,,,,135.0,,
1970-01-01 00:00:16.200234000,3428.0,60.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.200472000,3428.000732421875,,,,135.0,,
1970-01-01 00:00:16.250232000,3425.0,60.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.250466000,3425.1787109375,,,,135.0,,
1970-01-01 00:00:16.300236000,3422.0,62.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.300472000,3422.36181640625,,,,135.0,,
1970-01-01 00:00:16.350234000,3420.0,62.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.350468000,3419.550048828125,,,,135.0,,
1970-01-01 00:00:16.400236000,3417.0,62.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.400468000,3416.742919921875,,,,135.0,,
1970-01-01 00:00:16.450236000,3414.0,62.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.450476000,3413.94091796875,,,,135.0,,
1970-01-01 00:00:16.500233999,3411.0,62.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.500468000,3411.14404296875,,,,135.0,,
1970-01-01 00:00:16.513239000,,,,,,,1.0
1970-01-01 00:00:16.550234000,3408.0,62.0,Running,45.0,135.0,7.5,
1970-01-01 00:00:16.550472000,3408.35205078125,,,,135.0,,
1970-01-01 00:00:16.600236000,3406.0,62.0,Running,45.0,162.0,9.0,
1970-01-01 00:00:16.600466000,3405.615478515625,,,,162.0,,
1970-01-01 00:00:16.650232000,3403.0,62.0,Running,45.0,162.0,9.0,
1970-01-01 00:00:16.650466000,3403.0859375,,,,162.0,,
1970-01-01 00:00:16.700234000,3401.0,62.0,Running,45.0,189.0,10.5,
1970-01-01 00:00:16.700468000,3400.763427734375,,,,189.0,,
1970-01-01 00:00:16.750234000,3399.0,62.0,Running,45.0,216.0,12.0,
1970-01-01 00:00:16.750466000,3398.54638671875,,,,216.0,,
1970-01-01 00:00:16.800234000,3397.0,62.0,Running,45.0,216.0,12.0,
1970-01-01 00:00:16.800466000,3396.53515625,,,,216.0,,
1970-01-01 00:00:16.850234000,3395.0,62.0,Running,45.0,243.0,13.5,
1970-01-01 00:00:16.850466000,3394.730224609375,,,,243.0,,
1970-01-01 00:00:16.900234000,3393.0,62.0,Running,45.0,270.0,15.0,
1970-01-01 00:00:16.900468000,3393.029541015625,,,,270.0,,
1970-01-01 00:00:16.950240000,3392.0,62.0,Running,45.0,270.0,15.0,
1970-01-01 00:00:16.950474000,3391.533935546875,,,,270.0,,
1970-01-01 00:00:17.000238000,3390.0,62.0,Running,45.0,297.0,16.5,
1970-01-01 00:00:17.000466000,3390.24365234375,,,,297.0,,
1970-01-01 00:00:17.050236000,3389.0,62.0,Running,45.0,324.0,18.0,
1970-01-01 00:00:17.050468000,3389.056640625,,,,324.0,,
1970-01-01 00:00:17.100240000,3388.0,62.0,Running,45.0,324.0,18.0,
1970-01-01 00:00:17.100478000,3388.07421875,,,,324.0,,
1970-01-01 00:00:17.113575000,,,,,,,1.0
1970-01-01 00:00:17.150236000,3387.0,62.0,Running,45.0,351.0,19.5,
1970-01-01 00:00:17.150464000,3387.295654296875,,,,351.0,,
1970-01-01 00:00:17.200236000,3387.0,62.0,Running,45.0,378.0,21.0,
1970-01-01 00:00:17.200468000,3386.619873046875,,,,378.0,,
1970-01-01 00:00:17.250236000,3386.0,62.0,Running,45.0,378.0,21.0,
1970-01-01 00:00:17.250468000,3386.1474609375,,,,378.0,,
1970-01-01 00:00:17.300234000,3386.0,66.0,Running,45.0,405.0,22.5,
1970-01-01 00:00:17.300466000,3385.878173828125,,,,405.0,,
1970-01-01 00:00:17.350238000,3386.0,66.0,Running,45.0,432.0,24.0,
1970-01-01 00:00:17.350470000,3385.710693359375,,,,432.0,,
1970-01-01 00:00:17.400238000,3386.0,66.0,Running,45.0,432.0,24.0,
1970-01-01 00:00:17.400472000,3385.745849609375,,,,432.0,,
1970-01-01 00:00:17.450238000,3386.0,66.0,Running,45.0,459.0,25.5,
1970-01-01 00:00:17.450468000,3385.9833984375,,,,459.0,,
1970-01-01 00:00:17.500236000,3386.0,66.0,Running,45.0,486.0,27.0,
1970-01-01 00:00:17.500468000,3386.321533203125,,,,486.0,,
1970-01-01 00:00:17.550234000,3387.0,66.0,Running,45.0,486.0,27.0,
1970-01-01 00:00:17.550466000,3386.861328125,,,,486.0,,
1970-01-01 00:00:17.600238000,3388.0,66.0,Running,45.0,513.0,28.5,
1970-01-01 00:00:17.600470000,3387.602783203125,,,,513.0,,
1970-01-01 00:00:17.650240000,3388.0,66.0,Running,45.0,540.0,30.0,
1970-01-01 00:00:17.650476000,3388.444091796875,,,,540.0,,
1970-01-01 00:00:17.700234000,3389.0,66.0,Running,45.0,540.0,30.0,
1970-01-01 00:00:17.700468000,3389.486083984375,,,,540.0,,
1970-01-01 00:00:17.713911000,,,,,,,1.0
1970-01-01 00:00:17.750234000,3391.0,66.0,Running,45.0,567.0,31.5,
1970-01-01 00:00:17.750464000,3390.728759765625,,,,567.0,,
1970-01-01 00:00:17.800234000,3392.0,66.0,Running,45.0,594.0,33.0,
1970-01-01 00:00:17.800468000,3392.070556640625,,,,594.0,,
1970-01-01 00:00:17.850232000,3394.0,66.0,Running,45.0,594.0,33.0,
1970-01-01 00:00:17.850464000,3393.612060546875,,,,594.0,,
1970-01-01 00:00:17.900230000,3395.0,66.0,Running,45.0,621.0,34.5,
1970-01-01 00:00:17.900462000,3395.353515625,,,,621.0,,
1970-01-01 00:00:17.950230000,3397.0,66.0,Running,45.0,648.0,36.0,
1970-01-01 00:00:17.950462000,3397.19287109375,,,,648.0,,
1970-01-01 00:00:18.000234000,3399.0,66.0,Running,45.0,648.0,36.0,
1970-01-01 00:00:18.000466000,3399.2314453125,,,,648.0,,
1970-01-01 00:00:18.050234000,3401.0,66.0,Running,45.0,675.0,37.5,
1970-01-01 00:00:18.050464000,3401.46875,,,,675.0,,
1970-01-01 00:00:18.100236000,3404.0,66.0,Running,45.0,702.0,39.0,
1970-01-01 00:00:18.100464000,3403.80322265625,,,,702.0,,
1970-01-01 00:00:18.150234000,3406.0,66.0,Running,45.0,702.0,39.0,
1970-01-01 00:00:18.150466000,3406.3359375,,,,702.0,,
1970-01-01 00:00:18.200234000,3409.0,66.0,Running,45.0,729.0,40.5,
1970-01-01 00:00:18.200466000,3409.066650390625,,,,729.0,,
1970-01-01 00:00:18.250234000,3412.0,66.0,Running,45.0,756.0,42.0,
1970-01-01 00:00:18.250468000,3411.893798828125,,,,756.0,,
1970-01-01 00:00:18.300232000,3415.0,68.0,Running,45.0,756.0,42.0,
1970-01-01 00:00:18.300466000,3414.91796875,,,,756.0,,
1970-01-01 00:00:18.314247000,,,,,,,1.0
1970-01-01 00:00:18.350236000,3418.0,68.0,Running,45.0,783.0,43.5,
1970-01-01 00:00:18.350466000,3418.139404296875,,,,783.0,,
1970-01-01 00:00:18.400230000,3421.0,68.0,Running,45.0,810.0,45.0,
1970-01-01 00:00:18.400458000,3421.456298828125,,,,810.0,,
1970-01-01 00:00:18.450232000,3425.0,68.0,Running,45.0,810.0,45.0,
1970-01-01 00:00:18.450462000,3424.9697265625,,,,810.0,,
1970-01-01 00:00:18.500228000,3429.0,68.0,Running,45.0,837.0,46.5,
1970-01-01 00:00:18.500456000,3428.67919921875,,,,837.0,,
1970-01-01 00:00:18.550234000,3432.0,68.0,Running,45.0,864.0,48.0,
1970-01-01 00:00:18.550464000,3432.483154296875,,,,864.0,,
1970-01-01 00:00:18.600234000,3436.0,68.0,Running,45.0,864.0,48.0,
1970-01-01 00:00:18.600466000,3436.48291015625,,,,864.0,,
1970-01-01 00:00:18.650228000,3441.0,68.0,Running,45.0,891.0,49.5,
1970-01-01 00:00:18.650460000,3440.677734375,,,,891.0,,
1970-01-01 00:00:18.700232000,3445.0,68.0,Running,45.0,918.0,51.0,
1970-01-01 00:00:18.700462000,3444.96630859375,,,,918.0,,
1970-01-01 00:00:18.750234000,3449.0,68.0,Running,45.0,918.0,51.0,
1970-01-01 00:00:18.750464000,3449.44970703125,,,,918.0,,
1970-01-01 00:00:18.800234000,3454.0,68.0,Running,45.0,945.0,52.5,
1970-01-01 00:00:18.800464000,3454.12744140625,,,,945.0,,
1970-01-01 00:00:18.850234000,3459.0,68.0,Running,45.0,972.0,54.0,
1970-01-01 00:00:18.850464000,3458.89794921875,,,,972.0,,
1970-01-01 00:00:18.900236000,3464.0,68.0,Running,45.0,972.0,54.0,
1970-01-01 00:00:18.900472000,3463.862060546875,,,,972.0,,
1970-01-01 00:00:18.914583000,,,,,,,1.0
1970-01-01 00:00:18.950228000,3469.0,68.0,Running,45.0,999.0,55.5,
1970-01-01 00:00:18.950460000,3469.019775390625,,,,999.0,,
1970-01-01 00:00:19.000238000,3474.0,68.0,Running,45.0,1026.0,57.0,
1970-01-01 00:00:19.000470000,3474.26953125,,,,1026.0,,
1970-01-01 00:00:19.050234000,3480.0,68.0,Running,45.0,1026.0,57.0,
1970-01-01 00:00:19.050466000,3479.712158203125,,,,1026.0,,
1970-01-01 00:00:19.100230000,3485.0,68.0,Running,45.0,1053.0,58.5,
1970-01-01 00:00:19.100462000,3485.34716796875,,,,1053.0,,
1970-01-01 00:00:19.150230000,3491.0,68.0,Running,45.0,1080.0,60.0,
1970-01-01 00:00:19.150462000,3491.073486328125,,,,1080.0,,
1970-01-01 00:00:19.200234000,3497.0,68.0,Running,45.0,1080.0,60.0,
1970-01-01 00:00:19.200466000,3496.991455078125,,,,1080.0,,
1970-01-01 00:00:19.250232000,3503.0,68.0,Running,45.0,1107.0,61.5,
1970-01-01 00:00:19.250462000,3503.101318359375,,,,1107.0,,
1970-01-01 00:00:19.300232000,3509.0,72.0,Running,45.0,1134.0,63.0,
1970-01-01 00:00:19.300460000,3509.30126953125,,,,1134.0,,
1970-01-01 00:00:19.350232000,3516.0,72.0,Running,45.0,1134.0,63.0,
1970-01-01 00:00:19.350462000,3515.692138671875,,,,1134.0,,
1970-01-01 00:00:19.400230000,3522.0,72.0,Running,45.0,1161.0,64.5,
1970-01-01 00:00:19.400462000,3522.27392578125,,,,1161.0,,
1970-01-01 00:00:19.450232000,3529.0,72.0,Running,45.0,1188.0,66.0,
1970-01-01 00:00:19.450464000,3528.94482421875,,,,1188.0,,
1970-01-01 00:00:19.500232000,3536.0,72.0,Running,45.0,1188.0,66.0,
1970-01-01 00:00:19.500461999,3535.805908203125,,,,1188.0,,
1970-01-01 00:00:19.514919000,,,,,,,1.0
1970-01-01 00:00:19.550230000,3543.0,72.0,Running,45.0,1215.0,67.5,
1970-01-01 00:00:19.550458000,3542.856689453125,,,,1215.0,,
1970-01-01 00:00:19.600234000,3550.0,72.0,Running,45.0,1242.0,69.0,
1970-01-01 00:00:19.600466000,3549.995849609375,,,,1242.0,,
1970-01-01 00:00:19.650232000,3557.0,72.0,Running,45.0,1242.0,69.0,
1970-01-01 00:00:19.650466000,3557.32421875,,,,1242.0,,
1970-01-01 00:00:19.700230000,3565.0,72.0,Running,45.0,1269.0,70.5,
1970-01-01 00:00:19.700460000,3564.841552734375,,,,1269.0,,
1970-01-01 00:00:19.750232000,3572.0,72.0,Running,45.0,1296.0,72.0,
1970-01-01 00:00:19.750466000,3572.4462890625,,,,1296.0,,
1970-01-01 00:00:19.800234000,3580.0,72.0,Running,45.0,1296.0,72.0,
1970-01-01 00:00:19.800468000,3580.239013671875,,,,1296.0,,
1970-01-01 00:00:19.850234000,3588.0,72.0,Running,45.0,1323.0,73.5,
1970-01-01 00:00:19.850464000,3588.219970703125,,,,1323.0,,
